address_id,customer_id,address_line1,address_line2,city,state,postal_code,country
171440198925,4916444171,794 Gabriella Fields,Apt. 957,Bakerhaven,Louisiana,74830,Niger
738577197686,986743647,21534 Scott Forges Suite 298,Suite 765,Caitlintown,Texas,15692,Croatia
189619228978,986743647,51267 Herrera Mount,Suite 795,Lake Brittanyside,Nevada,90437,Heard Island and McDonald Islands
521184575166,2386164666,04084 Spencer Groves Apt. 487,Apt. 467,New Kelly,Virginia,98175,Holy See (Vatican City State)
816192107855,2386164666,7537 Matthew Parkways Apt. 162,Suite 385,Stephensport,Missouri,54274,Dominican Republic
786449737614,2386164666,3215 Vasquez Trail Apt. 415,Suite 232,Andrewfurt,South Dakota,28852,Timor-Leste
402359659006,6548326661,168 Mcdonald Pines,Apt. 710,Taylorville,Tennessee,10959,Eritrea
224331207544,6548326661,77954 Reed Neck,Suite 568,East Benjamin,Virginia,67237,India
60531482840,6548326661,499 Greg View,Suite 332,Zacharyborough,Kansas,76363,Pitcairn Islands
311600227369,8207474240,145 Jeffery Motorway Apt. 134,Suite 078,Clintonbury,Ohio,84999,Honduras
908748427276,8207474240,686 Serrano Parks,Apt. 533,East Zacharystad,South Carolina,16123,Syrian Arab Republic
788024624545,5068007978,56767 Clark River,Suite 537,North John,Oklahoma,13741,Martinique
369201422695,5068007978,1283 Lynch Stravenue,Apt. 278,Bowersmouth,Florida,26890,Slovakia (Slovak Republic)
882504370647,1564288231,10263 Carla Lodge,Suite 673,New Elizabethmouth,Arizona,35870,Somalia
520228761853,1564288231,35814 Burton Mount,Apt. 575,Port Kristine,Minnesota,81140,Lao People's Democratic Republic
408599455286,1555365512,3677 Johnson Green,Suite 092,Graybury,Iowa,02508,Haiti
463103051875,1555365512,001 Ramos Mountains Suite 748,Apt. 239,East Tanya,Virginia,75087,Lao People's Democratic Republic
197519273342,4543075180,277 Brown Center,Suite 599,Brownhaven,Idaho,61610,Svalbard & Jan Mayen Islands
620471170882,9193147164,33256 Alan Common Apt. 635,Apt. 844,Steventown,Connecticut,09585,Sri Lanka
28990425551,9193147164,0891 Scott Isle Apt. 617,Apt. 988,New Kennethborough,New Mexico,51695,Guyana
411169729941,580524301,62944 Kevin Rue,Apt. 466,Roberttown,South Carolina,69849,Kenya
637930828362,580524301,21479 Heather Station,Apt. 066,West Johnberg,South Carolina,92722,Ecuador
970819452823,9462703187,56434 Sandra Roads Suite 865,Suite 964,Fraziershire,Hawaii,85000,Comoros
336360435685,9952739050,19724 Christopher Squares Suite 413,Apt. 155,North Julie,Montana,79152,Madagascar
365299074973,9952739050,344 Carol Mountain,Apt. 110,Andersonberg,Ohio,20422,Aruba
400206261786,9952739050,3401 Phillips Locks,Suite 901,Ramseyberg,Indiana,20917,Singapore
576789800491,2413112024,304 Michael Street Apt. 332,Suite 153,Connietown,North Carolina,20239,Saint Barthelemy
731500342545,6619690345,6967 Allen Isle Apt. 536,Suite 464,West Laura,Oklahoma,88845,Cameroon
925115256224,6619690345,86009 Hill Shore,Suite 858,Traceyside,Arizona,53867,Norfolk Island
175337847185,4609684192,1867 Danny Lane Suite 496,Suite 046,North Stephanie,South Dakota,42165,Russian Federation
998328819900,4609684192,313 Martinez Hill,Suite 467,North Georgeborough,California,41385,Monaco
869053564978,4609684192,057 Christina Neck,Suite 797,Davidborough,Arkansas,73389,Jersey
652034045992,6462588910,076 Elizabeth Crossing,Apt. 462,Jacksonburgh,Illinois,09533,Jordan
837261826095,7088217054,901 Joy Crossing,Apt. 146,Rodriguezview,Nebraska,42464,Bhutan
945854854750,4261611066,25049 Matthew Mission,Suite 992,Lake Jeffreymouth,New Mexico,40741,Saint Barthelemy
767728408497,4261611066,1741 Deanna Dam Suite 857,Suite 869,Shawnton,New York,49958,Niue
176200280282,4261611066,03839 Newton Burg Apt. 775,Apt. 708,North Jeffrey,Alaska,08368,Burundi
319429933853,3688543976,723 Wesley Centers,Suite 939,Meganside,Indiana,52070,Taiwan
316272766979,26448801,14090 Courtney Garden Apt. 332,Suite 018,Port Diana,New York,88165,Cuba
257715175984,5519130784,64754 Morgan Coves Suite 466,Suite 397,Alimouth,Maryland,16602,Martinique
224834557342,5519130784,195 Kendra Wells,Suite 141,Justinbury,Maryland,40074,Kazakhstan
354726131198,5519130784,5134 Brown Inlet,Apt. 498,Lowemouth,Wisconsin,85751,Turkey
240350331492,4830552942,72387 Amy Wall,Apt. 733,Gallagherstad,Connecticut,42198,United States of America
611610991502,4830552942,84147 Myers Harbor,Apt. 250,Fischerview,Vermont,24555,Chile
307886537319,5536178601,3754 Steven Island Suite 282,Suite 024,Brianshire,Oregon,22534,French Southern Territories
963147231333,5536178601,67061 Jones Passage,Apt. 732,New Cherylfort,Kentucky,21793,Liberia
814648485768,141199084,57388 Jenkins Pine Apt. 985,Suite 709,Jonesmouth,Louisiana,56827,Cyprus
73191439620,141199084,11280 Thomas Ports Apt. 724,Suite 518,Port Megan,Utah,81064,Antarctica (the territory South of 60 deg S)
661846814728,141199084,714 Manuel Radial,Apt. 640,Gonzalesbury,Texas,52005,El Salvador
917008290879,9742029634,431 Young Underpass Apt. 893,Apt. 810,Lake Katieton,Montana,56453,Togo
606960313892,9742029634,5979 William Trace Suite 537,Suite 867,West Chrisborough,Oklahoma,41981,Montserrat
374978396444,6122532403,774 David Knoll,Suite 678,North Ashley,New Mexico,34373,Algeria
379718727173,9338609510,0856 Nicholas Burg,Suite 492,Port Mariaburgh,Michigan,62663,Macao
988516931825,9338609510,386 Ashley Inlet,Apt. 303,Seanborough,Arizona,34203,Antarctica (the territory South of 60 deg S)
735251386551,2054204161,865 Garcia Ramp Apt. 042,Apt. 212,Taraborough,California,16326,Fiji
295129565213,2054204161,4868 Victoria Corners,Suite 224,East Amy,Florida,02838,Senegal
548298407930,4031187339,8276 Justin Gardens Apt. 724,Suite 572,New Hunter,New Mexico,05677,Philippines
289603478561,4031187339,226 Washington Extension,Suite 922,Mercadoland,Nevada,17301,Fiji
591104720694,452480489,2493 Barnes Knolls,Suite 093,North Matthewbury,Kentucky,17570,Latvia
903750519593,3432029725,411 Ross Divide Apt. 821,Apt. 041,Brownmouth,Maryland,18578,Oman
898938485784,9217303191,25008 Crystal Forks,Suite 154,Walkerhaven,New Hampshire,90235,Mauritius
134004833634,7637090325,396 Cain Mountains,Suite 008,South Wendyshire,Connecticut,80055,Djibouti
289601012862,7637090325,0273 Ponce Way,Suite 085,Greenmouth,California,49343,Cuba
373054418177,7637090325,0944 Davis Cliffs,Suite 395,West Kevinshire,Florida,81228,Bhutan
226692414622,7801665733,46947 Mary Rest,Suite 965,South Anthony,Minnesota,09093,Lao People's Democratic Republic
101310982359,7801665733,5280 Chelsea Corner Suite 904,Suite 540,Garciaport,Hawaii,74169,Spain
448937185537,7801665733,7625 Williams Ferry,Apt. 005,Johnstad,New Hampshire,29508,Lebanon
146573260206,9806432555,001 Lee Spurs Apt. 048,Suite 816,Jefferymouth,Wyoming,30072,Togo
636491620383,9806432555,772 Dominique Crossroad,Suite 839,Millerview,Maine,78896,Israel
765816894271,9806432555,7370 Velez Wells Suite 641,Apt. 470,North Markside,Nebraska,28289,Cocos (Keeling) Islands
944204366378,2577938470,3286 Angela Creek Suite 834,Apt. 333,East Brianland,Massachusetts,91740,Albania
535774411268,2509292972,1925 Griffith Square Apt. 844,Suite 232,Jeffstad,Alaska,63933,Mongolia
982251316344,5848877335,387 Christopher Throughway Suite 797,Apt. 902,Loveville,Nevada,28908,Sweden
20657402593,1006675299,183 Mary Valley,Apt. 529,West Katie,Vermont,11117,Sri Lanka
753179992232,1006675299,874 David Shoals Apt. 198,Apt. 355,West Jason,Nevada,04257,Slovenia
275853558248,1006675299,58736 Perez Valley,Suite 663,South Lauren,Kansas,38825,Spain
412296974687,3001449858,11232 Griffin Canyon Apt. 415,Suite 714,Williamfurt,West Virginia,07265,France
944764318216,8769076335,781 Bishop Creek,Suite 921,Nancyport,Texas,86662,El Salvador
667780235941,30193848,77687 Davis Mews Suite 154,Apt. 983,Coxshire,Texas,99592,Bulgaria
542541417011,6590568198,4956 Justin Plains,Suite 826,East Alexborough,Arizona,89733,San Marino
233541443610,8888082246,39120 Booth Isle Suite 306,Apt. 970,Kevinshire,Illinois,48954,Cameroon
838572734310,8888082246,81340 Miller Walk Apt. 608,Suite 621,West Yvetteborough,Connecticut,13043,Ukraine
705570325788,8888082246,0778 Theresa Plain Apt. 217,Suite 197,West Neilshire,Mississippi,77536,Heard Island and McDonald Islands
294275019340,1911275727,82417 Zachary Point,Suite 243,Brettstad,Kansas,43444,Macao
352713182179,1911275727,4956 Richards Crossroad Apt. 827,Suite 885,East Philip,Vermont,86784,Jersey
620054492452,5478586931,50643 Brian Dale,Suite 981,Lake Hector,Utah,41347,Swaziland
306900898278,5478586931,162 Paul Square Suite 785,Apt. 032,North Grantton,South Dakota,67806,Dominica
149990184822,5478586931,9700 Watson Causeway Apt. 920,Suite 117,East Wendymouth,Indiana,30915,Kyrgyz Republic
719857226932,855337715,8237 Bennett Mill,Suite 795,Jacksonton,Pennsylvania,53160,Greenland
887915567304,855337715,086 Patterson Ford,Apt. 166,West Kimberly,Louisiana,47977,Norway
508424078658,4731974113,84411 Maria Burg,Apt. 707,Phamfort,Oregon,92916,Tonga
206335945751,9103623084,56841 Medina Greens,Suite 760,New Julia,Massachusetts,88820,French Polynesia
452187498893,9103623084,952 Susan Viaduct Apt. 518,Apt. 086,Port Dennis,Montana,10572,Central African Republic
598255209159,2413352262,1764 Smith Mount,Apt. 274,Seanview,Louisiana,28266,Antarctica (the territory South of 60 deg S)
177161109095,2413352262,66649 Lee Place,Suite 859,Justintown,Oregon,43086,Turkey
198609254213,2607835469,028 Ferguson Course,Apt. 372,New Sarah,New Jersey,74541,Martinique
174266498579,2607835469,57915 Rodriguez Roads,Apt. 272,North Misty,Ohio,36195,Belize
893280762272,2607835469,0923 Gomez Stravenue,Suite 868,North Nicolemouth,Iowa,76213,Malta
312073800511,2800553279,919 Lori Bypass,Suite 446,West Michael,Arizona,35681,Saint Martin
518845089906,2800553279,1952 Lucas Vista,Suite 699,North Sarah,Vermont,17557,Falkland Islands (Malvinas)
678954330125,2800553279,824 Alicia Crossroad,Apt. 668,Thomasshire,Massachusetts,01898,Congo
699072555188,5870555633,521 Collins Villages Apt. 647,Suite 469,Perezbury,Arkansas,72106,Ethiopia
970145623330,3038869573,9321 Zachary Loop,Apt. 177,East Elizabethchester,Nevada,61717,Trinidad and Tobago
857972725613,425104302,639 Travis Cliff,Apt. 181,Elizabethmouth,Idaho,91527,Ukraine
754419688490,425104302,20294 Robert Heights Suite 549,Apt. 101,Port Kimberlybury,West Virginia,08546,United Arab Emirates
145767336864,425104302,90726 Leslie Trafficway,Apt. 617,Patriciaton,Montana,01821,Togo
433993432798,8701798824,724 Alexandria Course Apt. 825,Apt. 040,Lauraberg,Illinois,59991,Maldives
748161386492,8701798824,566 Devin Run,Suite 427,Lake Michelle,Montana,75284,Saint Vincent and the Grenadines
762500735614,8701798824,151 Woods Orchard Suite 399,Apt. 738,Anthonychester,Pennsylvania,47267,Israel
14638314831,2391801576,74158 Andrea Ranch,Apt. 370,Port James,Indiana,42125,Libyan Arab Jamahiriya
83249066366,2391801576,46467 Krista Falls,Suite 968,South Kenneth,Missouri,63096,Belarus
117048711387,7518225329,4283 Sandoval Creek Apt. 488,Apt. 125,Bryanmouth,Minnesota,71266,Korea
878761439463,7518225329,000 Sanders Trail,Apt. 287,Lake Brendamouth,Illinois,09438,Suriname
895674208962,866586484,1443 Ramirez Gateway,Suite 759,Freemanton,Arizona,77743,Heard Island and McDonald Islands
540426685602,9060019084,129 Stanton Glens,Suite 798,Amyborough,New Jersey,01913,Cayman Islands
279594661317,9060019084,28168 Mills Shoal,Apt. 858,New Sylvia,Connecticut,18028,Singapore
89218241080,9060019084,870 Flores Harbors,Apt. 189,West Williamburgh,New Jersey,46281,El Salvador
289418246247,9221410988,52583 Holloway Curve Apt. 411,Suite 077,Leeview,Alabama,97667,Benin
298114569273,9221410988,6808 Richard Islands,Apt. 606,Kimberlytown,Utah,29560,Turkey
845575906794,5543285228,5868 John Dale,Suite 989,North John,California,23975,Mexico
856504674113,7648778841,442 Sanchez Light,Suite 434,Aliciaview,New Jersey,33124,Poland
711549712403,9575768380,003 Henry Green,Apt. 469,Port Alexandria,Ohio,55639,Azerbaijan
564096237654,9575768380,900 Brandy Streets Apt. 418,Suite 793,East Erin,Oregon,54316,Cuba
352678604103,9575768380,671 Griffin Gardens Suite 248,Suite 655,Youngbury,Minnesota,99601,Germany
867522143256,6088892363,526 Brandy Ways,Apt. 591,New Williambury,North Carolina,95736,Bulgaria
116670106649,6088892363,88749 Miller Fort Suite 798,Apt. 693,New Tara,New Jersey,72681,Nigeria
868867217326,6088892363,8774 Hancock Extension,Suite 211,Lydiamouth,Arkansas,91677,Lebanon
461680824006,4466116233,614 Morgan Ports Apt. 011,Apt. 609,Lake Karen,Wyoming,61826,Australia
255415545458,4466116233,9017 Yu Ports,Suite 117,Grantmouth,Illinois,15582,Hungary
635840543282,4466116233,9907 Katherine Manor,Apt. 082,Shermanfort,North Carolina,69140,Nigeria
424757078127,4468313997,6916 Brooks Estates,Suite 527,Riceside,Arizona,49104,Palestinian Territory
258138446989,5063895754,291 Miles Summit,Suite 693,Goldenview,New Jersey,87046,Japan
1519190646,5063895754,61302 King River Suite 799,Apt. 572,Michealville,North Carolina,37118,Slovenia
727708681613,5063895754,01552 Lynch Union Suite 294,Suite 768,Alanview,Indiana,05761,Rwanda
96825848877,1470118477,501 Kayla Branch Suite 988,Suite 062,South Melissa,Kentucky,34722,Guadeloupe
72734504864,3596965267,02131 Anne Inlet Apt. 483,Suite 362,Lake Dwayneburgh,Ohio,85122,Bouvet Island (Bouvetoya)
84051339522,3596965267,44818 Willie Camp,Suite 731,Lake Emily,North Dakota,83819,Gambia
312127928656,3596965267,604 John Way Suite 240,Apt. 908,Boydhaven,Massachusetts,07266,Greece
304409356659,8522177316,7898 Gerald Crest Suite 110,Apt. 140,North Dianeville,Arizona,80873,Kyrgyz Republic
241057372275,8522177316,34348 Brooks Burgs Suite 966,Suite 155,South Adrian,Florida,93311,France
897950302431,8522177316,2230 Davis Pike Suite 356,Apt. 733,Lake Angela,Arkansas,40102,Bahrain
272394312887,2108075410,3184 Soto Keys Apt. 926,Apt. 271,Lake Christopherhaven,Florida,64960,Oman
302348980671,2108075410,7361 Emily Expressway Apt. 660,Suite 276,Port Stacy,Pennsylvania,79992,Hungary
549618033764,2108075410,9584 Emma Fords,Apt. 026,Delgadohaven,Florida,58174,Netherlands
267288438094,859685414,660 Maddox Ford,Suite 299,New Shawnfort,Colorado,13659,New Zealand
396553347431,758007201,31286 Ashley Meadow,Suite 150,East Amyborough,Oregon,44370,Argentina
875173491531,758007201,7161 Wallace Corners Suite 562,Suite 309,Kellyside,Arizona,18189,Lesotho
27749269444,7315379834,337 Kim Haven Apt. 954,Suite 522,Campbellstad,South Carolina,24683,Senegal
547188721527,7605322424,1228 Malone Port,Apt. 130,Port Jacqueline,Missouri,83036,Pakistan
73738660507,7348765214,638 Alvarez Drive,Suite 264,Tinatown,Alabama,21905,Bahrain
481523792155,7348765214,006 Cisneros Common Suite 313,Suite 300,Kylestad,Oklahoma,79575,Paraguay
806113967501,5929195308,3800 Morris River,Suite 715,Lisamouth,Oklahoma,24363,Chile
657809129062,6936887680,513 Heidi Meadows,Suite 246,East Paulmouth,New Hampshire,83084,Germany
529254846325,6428064774,4664 Schroeder Squares,Apt. 377,Tarastad,Alaska,30315,Slovenia
77931596545,6428064774,53301 Lewis Passage,Apt. 969,East Sandra,Michigan,64176,Argentina
593088441416,3883872330,35687 Elizabeth Estates Suite 094,Apt. 020,South Autumn,Pennsylvania,86456,Bahamas
36611045304,3883872330,3376 Albert Plaza Apt. 534,Apt. 632,Lake Elizabeth,Georgia,19102,Portugal
435823983435,1233184926,774 Chad Key Apt. 784,Apt. 081,Jamiechester,Oregon,00788,Nauru
931555039201,1233184926,391 Mueller Club Apt. 296,Apt. 380,Ronniestad,Montana,83126,Slovenia
14499649506,709914066,618 Adams Fall,Suite 125,Howardside,Texas,09988,Luxembourg
262033523362,709914066,91214 Samantha Summit,Suite 797,West Tammy,Nevada,29808,Colombia
806719285888,709914066,5691 Savage Ramp,Suite 844,Lake Susan,Missouri,10718,Isle of Man
115869180456,4774755677,2069 Evans Meadows Suite 287,Suite 901,Dustinport,Idaho,81922,Maldives
333139813860,4774755677,76481 Michael Island Suite 880,Suite 089,Heatherstad,Vermont,87237,Gambia
585342032872,5831505257,1625 Powell Stravenue,Apt. 791,Kristentown,Illinois,34016,Spain
898266135427,5831505257,62629 Mary Mission,Suite 602,Brightland,Michigan,55054,Suriname
920315101135,5831505257,796 Eileen Fords Suite 753,Apt. 847,West Dominiqueview,New Mexico,17652,Costa Rica
218483306367,5970982312,473 White Walks Suite 162,Apt. 479,Wesleystad,Washington,73137,Czech Republic
108790768056,5970982312,0382 Ashley Trail Apt. 888,Suite 774,Fieldsport,North Carolina,37608,Kuwait
507920700169,2770576685,744 Alex Underpass,Suite 414,Port Theresafurt,Arizona,17525,Thailand
985142089530,2770576685,215 Richardson Alley,Apt. 211,Tylerbury,Arizona,16121,Iran
737459549990,2770576685,8396 Robertson Loop,Suite 868,Amberbury,Oregon,10722,Kiribati
676422656618,5542157533,6780 Adam Inlet Suite 482,Apt. 216,Jacksonside,Connecticut,37702,Congo
115096508918,2181878802,049 Cheryl Crest Suite 775,Suite 796,South John,Delaware,90450,Hungary
866052364161,2181878802,469 Tamara Lock,Suite 583,Delgadoborough,North Carolina,76849,Lebanon
747384179121,2181878802,3300 Brian Union Apt. 332,Suite 963,New Patricia,Iowa,29235,Nigeria
685060985811,602664519,6390 Elizabeth Crossroad Suite 343,Apt. 101,Trevinoberg,Tennessee,81933,Bouvet Island (Bouvetoya)
70435217724,602664519,3731 Kelly Dam Suite 383,Apt. 050,Larrystad,Michigan,09547,Brunei Darussalam
757130449371,5086756173,68390 Melissa Landing Apt. 131,Suite 819,Lake David,Arizona,36284,Norfolk Island
821105578029,5086756173,934 Romero Fords,Apt. 706,Port Samantha,Nebraska,38158,Mozambique
863247915369,5086756173,536 Lewis Hollow Apt. 806,Apt. 319,East Bryan,Michigan,59873,Philippines
739793099723,5446866866,38014 Stephens Turnpike Apt. 921,Apt. 078,Lake Annettebury,Georgia,97223,Brazil
584913037617,5446866866,61562 Sherry Courts Apt. 735,Apt. 246,Zacharychester,Hawaii,18476,Brazil
863691956010,5446866866,9461 Thomas Shores,Suite 517,North Jennifer,Arkansas,13975,Croatia
259290990142,2105968177,84907 Sutton Road,Suite 314,New William,Maryland,40515,Mexico
537018483955,3644779934,381 Andrew Row Suite 128,Suite 082,Garciaton,Connecticut,18150,Ireland
442779920502,8443797479,93454 Harris Center,Apt. 058,Tannerchester,Mississippi,52957,Moldova
73582025670,8443797479,51371 Larson Bypass Suite 371,Suite 705,Port John,Oregon,56171,Singapore
934100503456,5300760038,69768 Mitchell Parks,Suite 232,Bruceside,Utah,97925,Liberia
673626429377,3565846363,9868 Paul Islands,Suite 345,Yangfort,Colorado,51015,India
471838911653,3565846363,1882 Erin Lodge Apt. 708,Suite 156,Cowanchester,Kansas,10665,Albania
783515888798,3565846363,3763 Melissa Plain Suite 444,Suite 204,New Deanna,Kansas,70032,Andorra
202695673485,102369016,5735 Kelsey Road Suite 531,Apt. 754,Jonathanshire,Alaska,21473,Malta
907278549003,102369016,7510 Donna Cove Suite 708,Apt. 680,Rivaschester,Idaho,99942,Yemen
137635604395,9957715120,21641 Mary Place,Suite 550,East Wanda,West Virginia,37432,Cote d'Ivoire
758693895926,9957715120,896 Cindy Branch,Apt. 852,Contrerasland,Wisconsin,73985,Saint Kitts and Nevis
244083246129,9957715120,935 Kaiser Court Suite 802,Apt. 246,Samanthaville,South Dakota,28332,Svalbard & Jan Mayen Islands
